citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
irvine-ca,1800,"$1,800 - 5,110",1-2 Bed,Woodbury Apartment Homes,"100 Simplicity, Irvine, CA 92620",844-889-4150,1,Available Now,,c0mzxbd,https://www.apartments.com/woodbury-apartment-homes-irvine-ca/c0mzxbd/,,Woodbury Apartment Homes,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/vhXQGWCcF3qWefLMLN98zuk_87BX_btteTEkebbpsI4/117/woodbury-apartment-homes-irvine-ca-building-photo.jpg,100 Simplicity,Irvine,CA,92620,0,0
irvine-ca,1800,"$1,800 - 4,390",1-2 Bed,Quail Hill Apartment Homes,"105 Quail Rdg, Irvine, CA 92603",844-744-8306,1,Available Now,,8nlpl53,https://www.apartments.com/quail-hill-apartment-homes-irvine-ca/8nlpl53/,,Quail Hill Apartment Homes,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/x_sCjnNw3_EnWj0SCzNCDf0OG5DgtjR73rofYFKZDiA/106/quail-hill-apartment-homes-irvine-ca-building-photo.jpg,105 Quail Rdg,Irvine,CA,92603,0,0
irvine-ca,1800,"$1,800 - 5,203",Studio - 2 Bed,The Park at Irvine Spectrum Center,"18000 Spectrum, Irvine, CA 92618",844-602-2040,1,Available Now,,84f19z3,https://www.apartments.com/the-park-at-irvine-spectrum-center-irvine-ca/84f19z3/,,The Park at Irvine Spectrum Center,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/-gEsO1CMlfgCCUxRTYWW3AscKwtzn9iLDvCzkzLyASc/106/the-park-at-irvine-spectrum-center-irvine-ca-building-photo.jpg,18000 Spectrum,Irvine,CA,92618,0,0
irvine-ca,1800,"$1,800",1 Bed,Listing by,"1374 Scholarship, Irvine, CA 92612",844-439-0555,1,Available Now,1 day,ylvesbr,https://www.apartments.com/1374-scholarship-irvine-ca/ylvesbr/,,1374 Scholarship,https://www.apartments.com/a/762d4a/content/images/wsr-pmc.png,https://images1.apartments.com/i2/N7T491w4tChFWR7cUR3DzTnXdEh7JmqyDb2Ol_DSVFU/106/1374-scholarship-irvine-ca-building-photo.jpg,1374 Scholarship,Irvine,CA,92612,0,0
irvine-ca,1805,"$1,805 - 3,455",1-3 Bed,San Marco Villa Apartment Homes,"101 Veneto, Irvine, CA 92614",844-889-7174,1,Available Now,,zd9xjvw,https://www.apartments.com/san-marco-villa-apartment-homes-irvine-ca/zd9xjvw/,,San Marco Villa Apartment Homes,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/2ln2AA7N08ag5mg3L6hI_UDHRM8Jw3TqRBT_czLfi-k/106/san-marco-villa-apartment-homes-irvine-ca-building-photo.jpg,101 Veneto,Irvine,CA,92614,0,0
irvine-ca,1815,"$1,815 - 2,860",Studio - 2 Bed,Toscana,"35 Via Lucca, Irvine, CA 92612",844-404-1987,1,Available Now,,tkdmz29,https://www.apartments.com/toscana-irvine-ca/tkdmz29/,,Toscana,https://images1.apartments.com/i2/co1Ig1ZNII-21BtVcRvnqteBeAGtjRyCKGo65oejh4Q/110/equity-residential-logo.png,https://images1.apartments.com/i2/lud2IZvUvcRUpmnDswV0z6kYbkGVUQlWAUp3iJ_A4gY/117/toscana-irvine-ca-building-photo.jpg,35 Via Lucca,Irvine,CA,92612,0,0
irvine-ca,1815,"$1,815 - 4,115",1-2 Bed,Avella Apartment Homes,"6500 Roosevelt, Irvine, CA 92618",844-833-5241,1,Available Now,,ymngwks,https://www.apartments.com/avella-apartment-homes-irvine-ca/ymngwks/,,Avella Apartment Homes,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/X9Fk52-z8KuilHayOzfBujru3zynk62tPYA8yhMb9Qk/106/avella-apartment-homes-irvine-ca-building-photo.jpg,6500 Roosevelt,Irvine,CA,92618,0,0
irvine-ca,1815,"$1,815 - 4,215",1-2 Bed,Somerset Apartment Homes,"10 Marketview, Irvine, CA 92602",844-236-5383,1,Available Now,,e15flvq,https://www.apartments.com/somerset-apartment-homes-irvine-ca/e15flvq/,,Somerset Apartment Homes,https://images1.apartments.com/i2/ovYIo-EfbZiGKJ3uxWJKCnAIxXbsC0EENUiVJMlXqQk/110/the-irvine-company-logo.png,https://images1.apartments.com/i2/kaiHkHd1dWHpuX5Nv3sr96NigUUUICDOdft1cP3_WIs/106/somerset-apartment-homes-irvine-ca-interior-photo.jpg,10 Marketview,Irvine,CA,92602,0,0
jacksonville-fl,400,$400 - 785,Studio - 3 Bed,Magnolia Point Apartments,"7507 Beach Blvd, Jacksonville, FL 32216",844-231-0634,0,Not Available,2 wks,rblwzm2,https://www.apartments.com/magnolia-point-apartments-jacksonville-fl/rblwzm2/,https://images1.apartments.com/i2/pYIDEoXJJOuM7tmj3KrmMgFCPBUFCn1sF-6LchY-xYs/106/magnolia-point-apartments-jacksonville-fl-building-photo.jpg,Magnolia Point Apartments,undefined,https://images1.apartments.com/i2/pYIDEoXJJOuM7tmj3KrmMgFCPBUFCn1sF-6LchY-xYs/106/magnolia-point-apartments-jacksonville-fl-building-photo.jpg,7507 Beach Blvd,Jacksonville,FL,32216,0,0
jacksonville-fl,400,$400,House for Rent,1760 N Myrtle Ave,"Jacksonville, FL 32209",,1,Available Now,3 hrs,gq0x9gz,https://www.apartments.com/1760-n-myrtle-ave-jacksonville-fl/gq0x9gz/,https://images1.apartments.com/i2/CQgrYFMYYtKpvO2Ken1ltJz7dfNjsKFIvsIBI_eHALU/104/1760-n-myrtle-ave-jacksonville-fl-building-photo.jpg,1760 N Myrtle Ave,undefined,https://images1.apartments.com/i2/CQgrYFMYYtKpvO2Ken1ltJz7dfNjsKFIvsIBI_eHALU/104/1760-n-myrtle-ave-jacksonville-fl-building-photo.jpg,1760 N Myrtle Ave,Jacksonville,FL,32209,0,0
jacksonville-fl,475,$475,Condo for Rent,2146 Inwood Ter,"Jacksonville, FL 32207",,1,Available Now,,98f59e7,https://www.apartments.com/2146-inwood-ter-jacksonville-fl/98f59e7/,https://images1.apartments.com/i2/5uPbrP9ZLB4mF8_V4NQagqgUG-RzqOmPxLlq8pwXwuM/104/2146-inwood-ter-jacksonville-fl-building-photo.jpg,2146 Inwood Ter,undefined,https://images1.apartments.com/i2/5uPbrP9ZLB4mF8_V4NQagqgUG-RzqOmPxLlq8pwXwuM/104/2146-inwood-ter-jacksonville-fl-building-photo.jpg,2146 Inwood Ter,Jacksonville,FL,32207,0,0
jacksonville-fl,489,$489 - 570,2-3 Bed,Kings Ridge Apartments,"2170 Flag St, Jacksonville, FL 32209",,1,Available Now,1 wk,x3bbt0q,https://www.apartments.com/kings-ridge-apartments-jacksonville-fl/x3bbt0q/,https://images1.apartments.com/i2/bNvzI_YUvb1JhyZbh8FxGWeC2zxZvdSGBz3p3S4B8zk/104/kings-ridge-apartments-jacksonville-fl-building-photo.jpg,Kings Ridge Apartments,undefined,https://images1.apartments.com/i2/bNvzI_YUvb1JhyZbh8FxGWeC2zxZvdSGBz3p3S4B8zk/104/kings-ridge-apartments-jacksonville-fl-building-photo.jpg,2170 Flag St,Jacksonville,FL,32209,0,0
jacksonville-fl,500,$500,House for Rent,2859 Robert St,"Jacksonville, FL 32207",,1,Available Now,3 hrs,kmgdp5c,https://www.apartments.com/2859-robert-st-jacksonville-fl/kmgdp5c/,https://images1.apartments.com/i2/h5uA0wglj5BCrUFD-uXp351vKMITLjfai0b_Bnb9o3A/104/2859-robert-st-jacksonville-fl-building-photo.jpg,2859 Robert St,undefined,https://images1.apartments.com/i2/h5uA0wglj5BCrUFD-uXp351vKMITLjfai0b_Bnb9o3A/104/2859-robert-st-jacksonville-fl-building-photo.jpg,2859 Robert St,Jacksonville,FL,32207,0,0
jacksonville-fl,525,$525,Condo for Rent,7154 Conant Ave,"Jacksonville, FL 32210",,1,Available Now,1 hr,rxkxe91,https://www.apartments.com/7154-conant-ave-jacksonville-fl/rxkxe91/,https://images1.apartments.com/i2/ZwiOO5L-v6zF8d-TYilIbpj467yy9qfw7rEi0Cq47Ms/104/7154-conant-ave-jacksonville-fl-primary-photo.jpg,7154 Conant Ave,undefined,https://images1.apartments.com/i2/ZwiOO5L-v6zF8d-TYilIbpj467yy9qfw7rEi0Cq47Ms/104/7154-conant-ave-jacksonville-fl-primary-photo.jpg,7154 Conant Ave,Jacksonville,FL,32210,0,0
jacksonville-fl,525,$525 - 650,1-3 Bed,La Estancia,"5141 Shenandoah Ave, Jacksonville, FL 32254",,1,Available Now,2 wks,5gvwesm,https://www.apartments.com/la-estancia-jacksonville-fl/5gvwesm/,,La Estancia,https://images1.apartments.com/i2/DfzmcCvqsYCScAUMNrE315kZ0xj2UaE9Zxqqwh_K3-8/110/michaelson-group-llc-logo.png,https://images1.apartments.com/i2/qxH3PIC9CnJQAYrhAFWu4v8v35djLG3nfdGbkgkZmII/104/la-estancia-jacksonville-fl-primary-photo.jpg,5141 Shenandoah Ave,Jacksonville,FL,32254,0,0
jacksonville-fl,530,$530 - 750,Studio - 2 Bed,Casa Grande Apartments,"6455 San Juan Ave, Jacksonville, FL 32210",,1,Available Now,2 wks,1qtzl74,https://www.apartments.com/casa-grande-apartments-jacksonville-fl/1qtzl74/,,Casa Grande Apartments,undefined,https://images1.apartments.com/i2/W6YhtbkMkqZ3ltxvi6fpuVb5P5DmneEzaeB6VaT-yk4/104/casa-grande-apartments-jacksonville-fl-building-photo.jpg,6455 San Juan Ave,Jacksonville,FL,32210,0,0
jacksonville-fl,534,"$534 - 1,169",1-3 Bed,Boat House,"400 - 21 Century Dr, Jacksonville, FL 32216",904-900-5996,1,Available Now,2 hrs,67ck4gs,https://www.apartments.com/boat-house-jacksonville-fl/67ck4gs/,,Boat House,https://images1.apartments.com/i2/4xo9aYfooH4zz8RxzhV2xLv3YHsYldM8fqD9IwYUy-I/110/s2-capital-llc-logo.png,https://images1.apartments.com/i2/mdIHX5LxJRbQ1NE9BvKWOd-hOrOk7bW9Q_teBFgtv2U/106/boat-house-jacksonville-fl-building-photo.jpg,400 - 21 Century Dr,Jacksonville,FL,32216,0,0
jacksonville-fl,545,$545 - 675,Studio - 2 Bed,Linda Apartments,"7420 Linda Dr, Jacksonville, FL 32208",844-820-9217,1,Available Now,2 wks,9sj59n7,https://www.apartments.com/linda-apartments-jacksonville-fl/9sj59n7/,,Linda Apartments,undefined,https://images1.apartments.com/i2/D48S-HOckhsX-u25RXc7mhtByjlww9yD2Y2A_7GIwQY/106/linda-apartments-jacksonville-fl-building-photo.jpg,7420 Linda Dr,Jacksonville,FL,32208,0,0
jacksonville-fl,549,$549 - 619,Studio - 1 Bed,Pelican Pointe,"1333 Dunn Ave, Jacksonville, FL 32218",,1,Available Now,7 hrs,ke9cxpb,https://www.apartments.com/pelican-pointe-jacksonville-fl/ke9cxpb/,,Pelican Pointe,undefined,https://images1.apartments.com/i2/OA4L6i46HGNOFrJiYbaMDrP0kFqTrklvu3XXqncF0Gw/104/pelican-pointe-jacksonville-fl-building-photo.jpg,1333 Dunn Ave,Jacksonville,FL,32218,0,0
jacksonville-fl,550,$550 - 795,Studio - 2 Bed,Eagle Court and Eagle Ridge Apartments,"5772 Merrill Rd, Jacksonville, FL 32277",844-839-2646,1,Available Now,3 days,5l9wg7n,https://www.apartments.com/eagle-court-and-eagle-ridge-apartments-jacksonville-fl/5l9wg7n/,,Eagle Court and Eagle Ridge Apartments,https://images1.apartments.com/i2/4CFP2FFlnjjJ525p6VNEPji1CUN7FHvziz9ZmMQWaG0/110/eagle-properties-management-company-logo.png,https://images1.apartments.com/i2/1vy9bjlz_ZyHADtlzvuhylDZhMZNrHkl9FxRHn-usm4/117/eagle-court-and-eagle-ridge-apartments-jacksonville-fl-building-photo.jpg,5772 Merrill Rd,Jacksonville,FL,32277,0,0
jacksonville-fl,550,$550,1 Bed,Arbor Oaks Apartments,"2535 Jammes Rd, Jacksonville, FL 32210",,0,Available 09/30/17,2 wks,xry4cjn,https://www.apartments.com/arbor-oaks-apartments-jacksonville-fl/xry4cjn/,,Arbor Oaks Apartments,undefined,https://images1.apartments.com/i2/izSKkxT4ng0wEcUmOEu2ZT-zI5cP21u7MLRExKwFosg/104/arbor-oaks-apartments-jacksonville-fl-primary-photo.jpg,2535 Jammes Rd,Jacksonville,FL,32210,0,0
jacksonville-fl,550,$550,1 Bed,Creekside Woods Apartments,"6699 Lenox Ave, Jacksonville, FL 32205",,0,Available 10/07/17,2 wks,hklp2e0,https://www.apartments.com/creekside-woods-apartments-jacksonville-fl/hklp2e0/,,Creekside Woods Apartments,undefined,https://images1.apartments.com/i2/Uc_UVO29WgikepepHikspzlpoLQgyMCHinbL5eWuQU0/104/creekside-woods-apartments-jacksonville-fl-primary-photo.jpg,6699 Lenox Ave,Jacksonville,FL,32205,0,0
jacksonville-fl,550,$550,1 Bed,Kingsbury Apartments,"1131 Woodruff Ave, Jacksonville, FL 32205",,1,Available Now,2 wks,pb2pp5v,https://www.apartments.com/kingsbury-apartments-jacksonville-fl/pb2pp5v/,,Kingsbury Apartments,undefined,https://images1.apartments.com/i2/U781ePK95MilfVE-ssw30JIRmjQakGiMRZ-7eTzXV2k/104/kingsbury-apartments-jacksonville-fl-primary-photo.jpg,1131 Woodruff Ave,Jacksonville,FL,32205,0,0
jacksonville-fl,550,$550,2 Bed,NEW JAX II Apts,"725-745 Eaverson St, Jacksonville, FL 32204",,1,Available Now,2 wks,0st4n82,https://www.apartments.com/new-jax-ii-apts-jacksonville-fl/0st4n82/,,NEW JAX II Apts,undefined,https://images1.apartments.com/i2/j1C8hSI8o75pgFPkTACZ6JiQGX-0IU7jU7lV0er31UA/104/new-jax-ii-apts-jacksonville-fl-building-photo.jpg,725-745 Eaverson St,Jacksonville,FL,32204,0,0
jacksonville-fl,550,$550,2 Bed,745 Eaverson St Unit 3,"Jacksonville, FL 32204",904-830-4581,1,Available Now,4 days,jf6crp4,https://www.apartments.com/745-eaverson-st-jacksonville-fl-unit-3/jf6crp4/,,745 Eaverson St Unit 3,undefined,https://images1.apartments.com/i2/Qv3UhRgJs6sQPsXBUzCn8-5Gff7sCX5sbqBTZDzZLeE/104/745-eaverson-st-unit-3-jacksonville-fl-building-photo.jpg,745 Eaverson St Unit 3,Jacksonville,FL,32204,0,0
jacksonville-fl,550,$550 - 625,Studio - 1 Bed,Franklin Arms Apartments - Near downtown,"888 Franklin St, Jacksonville, FL 32206",,1,Available Now,2 wks,2m0gxp8,https://www.apartments.com/franklin-arms-apartments-near-downtown-jacksonville-fl/2m0gxp8/,,Franklin Arms Apartments - Near downtown,undefined,https://images1.apartments.com/i2/1XeHsyolmcHDNEm1SX0iySgZ1xL_SUpM1Trdiq7jZW8/104/franklin-arms-apartments---near-downtown-jacksonville-fl-building-photo.jpg,888 Franklin St,Jacksonville,FL,32206,0,0
jacksonville-fl,552,$552 - 631,Studio - 1 Bed,Manchester,"2900 Coronet Ln, Jacksonville, FL 32207",,1,Available Now,2 wks,q2d3pfx,https://www.apartments.com/manchester-jacksonville-fl/q2d3pfx/,,Manchester,https://images1.apartments.com/i2/Li_lgZeCPmFY049BdVy_N2_re2slfWaqYUjbuisPXhU/110/elon-property-management-logo.png,https://images1.apartments.com/i2/0zlgC0lbjMxMG8R4exOnnCJ0Tb_9ULOi-RYizLmVZOE/104/manchester-jacksonville-fl-building-photo.jpg,2900 Coronet Ln,Jacksonville,FL,32207,0,0
jacksonville-fl,555,$555 - 645,1-2 Bed,Cambridge Park,"1110 Caliente Dr, Jacksonville, FL 32211",,1,Available Now,2 wks,n956xpm,https://www.apartments.com/cambridge-park-jacksonville-fl/n956xpm/,,Cambridge Park,undefined,https://images1.apartments.com/i2/WNP3Zcsy1I2uOdTaOigZ1l7a08nQxF_ThDHiSDUwCG4/104/cambridge-park-jacksonville-fl-building-photo.jpg,1110 Caliente Dr,Jacksonville,FL,32211,0,0
jacksonville-fl,555,$555 - 755,Studio - 2 Bed,Lions Head Apartments,"4950 Richard St, Jacksonville, FL 32207",,1,Available Now,2 wks,hwhedz1,https://www.apartments.com/lions-head-apartments-jacksonville-fl/hwhedz1/,,Lions Head Apartments,undefined,https://images1.apartments.com/i2/L8mhyfsOjdGcpViyXSh4Ose0dAOorQ_l5smPeqLKSIQ/104/lions-head-apartments-jacksonville-fl-building-photo.jpg,4950 Richard St,Jacksonville,FL,32207,0,0
jacksonville-fl,559,$559 - 940,Studio - 2 Bed,Summer Glen Apartments,"6090 Terry Rd, Jacksonville, FL 32216",844-295-5042,1,Available Now,10 hrs,2b1ezzc,https://www.apartments.com/summer-glen-apartments-jacksonville-fl/2b1ezzc/,,Summer Glen Apartments,https://images1.apartments.com/i2/2q208j7iCutiYFNieJ_K0iMcGfRfc26ZamWelB20c74/110/smg-property-management-logo.png,https://images1.apartments.com/i2/tnFHlSGRzNCR9hsItvsTS7-K44gUYTuAAp6uXiWEM84/106/summer-glen-apartments-jacksonville-fl-building-photo.jpg,6090 Terry Rd,Jacksonville,FL,32216,0,0
jacksonville-fl,560,$560 - 710,1-2 Bed,Arco Place Apartments,"1035 Arco Dr, Jacksonville, FL 32211",904-717-7864,0,Available 11/01/17,,qptjlhy,https://www.apartments.com/arco-place-apartments-jacksonville-fl/qptjlhy/,,Arco Place Apartments,undefined,https://images1.apartments.com/i2/caPSlTdc70i-ZrCZSqQuAXvc1sI-fNaqVqfgIuEJBAk/106/arco-place-apartments-jacksonville-fl-building-photo.jpg,1035 Arco Dr,Jacksonville,FL,32211,0,0
jacksonville-fl,565,$565 - 680,2-4 Bed,The District on Kernan,"3601 Kernan Blvd S, Jacksonville, FL 32224",904-685-8578,1,Available Now,5 hrs,k2kryv8,https://www.apartments.com/the-district-on-kernan-jacksonville-fl/k2kryv8/,,The District on Kernan,undefined,https://images1.apartments.com/i2/17Tn0IyNx0ZIwngLDU_PraJSM-dtoEH44b5T0qPL2G4/117/the-district-on-kernan-jacksonville-fl-building-photo.jpg,3601 Kernan Blvd S,Jacksonville,FL,32224,0,0
jacksonville-fl,565,$565,2 Bed,Caliente Apartments,"1029-1039 Caliente Dr, Jacksonville, FL 32211",,1,Available Now,2 wks,jzg9b06,https://www.apartments.com/caliente-apartments-jacksonville-fl/jzg9b06/,,Caliente Apartments,undefined,https://images1.apartments.com/i2/0VqQkowoJY_4sxhINDs18VRdHFdSE67mr5iNBtOm3nc/104/caliente-apartments-jacksonville-fl-primary-photo.jpg,1029-1039 Caliente Dr,Jacksonville,FL,32211,0,0
kalamazoo-mi,344,$344 - 665,1-6 Bed,13 Twenty Four,"1324-1514 Lafayette Ave, Kalamazoo, MI 49006",,1,Available Now,1 wk,0pts6r3,https://www.apartments.com/13-twenty-four-kalamazoo-mi/0pts6r3/,https://images1.apartments.com/i2/23tpDDC4ATjveko9esJs9Yvvjyw3Y_ntg78qcUoB4jQ/104/13-twenty-four-kalamazoo-mi-building-photo.jpg,13 Twenty Four,https://images1.apartments.com/i2/24qy8dzYODIwRTYLnO8cEBZAdljspwN0Sv20eJg__oQ/110/milhaus-logo.png,https://images1.apartments.com/i2/23tpDDC4ATjveko9esJs9Yvvjyw3Y_ntg78qcUoB4jQ/104/13-twenty-four-kalamazoo-mi-building-photo.jpg,1324-1514 Lafayette Ave,Kalamazoo,MI,49006,0,0
kalamazoo-mi,349,$349,4 Bed,58 West,"5800 Jefferson Commons Dr, Kalamazoo, MI 49009",,1,Available Now,2 wks,9kks176,https://www.apartments.com/58-west-kalamazoo-mi/9kks176/,https://images1.apartments.com/i2/Eu8zvtKqUza3SrqPtMPasl6xqC-pOK91M5grSubKHH4/104/58-west-kalamazoo-mi-building-photo.jpg,58 West,undefined,https://images1.apartments.com/i2/Eu8zvtKqUza3SrqPtMPasl6xqC-pOK91M5grSubKHH4/104/58-west-kalamazoo-mi-building-photo.jpg,5800 Jefferson Commons Dr,Kalamazoo,MI,49009,0,0
kalamazoo-mi,375,$375 - 795,1-4 Bed,The Paddock,"5900 Copper Beech Blvd, Kalamazoo, MI 49009",844-283-9204,1,Available Now,2 wks,23694q9,https://www.apartments.com/the-paddock-kalamazoo-mi/23694q9/,https://images1.apartments.com/i2/9XxdMNZmRI7HX6_lRfiCZp8H2cLsZmA-EwePg-adk-E/106/the-paddock-kalamazoo-mi-building-photo.jpg,The Paddock,https://images1.apartments.com/i2/-I6FDib-cC_Lg5tkPRoptpklCG9tV3V_E8vasrZ3mP4/110/foresite-realty-partners-llc-logo.png,https://images1.apartments.com/i2/9XxdMNZmRI7HX6_lRfiCZp8H2cLsZmA-EwePg-adk-E/106/the-paddock-kalamazoo-mi-building-photo.jpg,5900 Copper Beech Blvd,Kalamazoo,MI,49009,0,0
kalamazoo-mi,387,$387 - 954,1-3 Bed,Copper Beech Townhomes,"5817-5830 Copper Beech Blvd, Kalamazoo, MI 49009",,1,Available Now,2 wks,4pfyp3j,https://www.apartments.com/copper-beech-townhomes-kalamazoo-mi/4pfyp3j/,https://images1.apartments.com/i2/2wQkJINWqQYdPh_b5tWmLNp6kU1JJvsYaUjCvu47pRE/104/copper-beech-townhomes-kalamazoo-mi-primary-photo.jpg,Copper Beech Townhomes,undefined,https://images1.apartments.com/i2/2wQkJINWqQYdPh_b5tWmLNp6kU1JJvsYaUjCvu47pRE/104/copper-beech-townhomes-kalamazoo-mi-primary-photo.jpg,5817-5830 Copper Beech Blvd,Kalamazoo,MI,49009,0,0
kalamazoo-mi,399,$399 - 554,2-4 Bed,The Wyatt,"5200 Croyden Ave, Kalamazoo, MI 49009",,1,Available Now,2 wks,gmtns0y,https://www.apartments.com/the-wyatt-kalamazoo-mi/gmtns0y/,https://images1.apartments.com/i2/UV89R0k63DWUmo3xG7016PF3Nf4dFa1KbAu6sEsbjUc/104/the-wyatt-kalamazoo-mi-building-photo.jpg,The Wyatt,https://images1.apartments.com/i2/if0Gb3tmL8Hx3TZEo5ZZT1GKiWRjedoMvq8JyRyfWs8/110/campus-advantage-inc-logo.png,https://images1.apartments.com/i2/UV89R0k63DWUmo3xG7016PF3Nf4dFa1KbAu6sEsbjUc/104/the-wyatt-kalamazoo-mi-building-photo.jpg,5200 Croyden Ave,Kalamazoo,MI,49009,0,0
kalamazoo-mi,410,$410 - 595,2-6 Bed,The Bronco Club,"3201 Michigamme Woods Dr, Kalamazoo, MI 49006",844-212-6963,1,Available Now,,cte6f3g,https://www.apartments.com/the-bronco-club-kalamazoo-mi/cte6f3g/,,The Bronco Club,https://images1.apartments.com/i2/gpwB5abvaG6YiZlKLymXcMudfVGGmQzfgtCZ2BJoVEc/110/monarch-investment-and-management-group-logo.png,https://images1.apartments.com/i2/VsV9zw8_iZhr68lFSu0VJcJrxbMDzpUtlmirRX5udLU/106/the-bronco-club-kalamazoo-mi-building-photo.jpg,3201 Michigamme Woods Dr,Kalamazoo,MI,49006,0,0
kalamazoo-mi,435,$435 - 443,1-4 Bed,Hunters Ridge,"4130 W Michigan Ave, Kalamazoo, MI 49006",269-743-5801,1,Available Now,,41dm22l,https://www.apartments.com/hunters-ridge-kalamazoo-mi/41dm22l/,,Hunters Ridge,https://images1.apartments.com/i2/ACM2l2e8AR20Wn7nCwrYKCDQRED36QBUBozBfbGgi3Q/110/roco-real-estate-logo.png,https://images1.apartments.com/i2/fOJuVWoIjppQBwUVk5yAjXielYSvGP-kLBjIBDlDJqw/106/hunters-ridge-kalamazoo-mi-building-photo.jpg,4130 W Michigan Ave,Kalamazoo,MI,49006,0,0
kalamazoo-mi,465,$465 - 655,Studio - 2 Bed,Concord Place Apartments,"1548 Concord Place Dr, Kalamazoo, MI 49009",844-694-6438,1,Available Now,7 hrs,dq0tqjl,https://www.apartments.com/concord-place-apartments-kalamazoo-mi/dq0tqjl/,,Concord Place Apartments,https://images1.apartments.com/i2/7AGO_cykDjJCeiZ1useQ59WmsjqIboqq_6xfTcAKOAc/110/edward-rose-sons-logo.png,https://images1.apartments.com/i2/y4O-vI1GX52Yl9Sx2SKEXnx_jQfA-B8yaQfNLIbDq-Y/106/concord-place-apartments-kalamazoo-mi-building-photo.jpg,1548 Concord Place Dr,Kalamazoo,MI,49009,0,0
kalamazoo-mi,481,$481 - 683,2-3 Bed,Pinehurst Townhomes,"6740 Andover Dr, Kalamazoo, MI 49009",,1,Available Now,2 wks,xwjbebm,https://www.apartments.com/pinehurst-townhomes-kalamazoo-mi/xwjbebm/,,Pinehurst Townhomes,https://images1.apartments.com/i2/65G-ncQkXAugpVdpqanNJa3qImNUm6ca5riK6CnBUC8/110/medallion-management-inc-logo.png,https://images1.apartments.com/i2/iot14fh03n6Vpt7Lnw05UTGnUV5sA_bHv_Y7K-SkGYo/104/pinehurst-townhomes-kalamazoo-mi-primary-photo.jpg,6740 Andover Dr,Kalamazoo,MI,49009,0,0
kalamazoo-mi,499,$499 - 550,3-4 Bed,Campus Court at Knollwood,"1701 Knollwood Ave, Kalamazoo, MI 49006",,1,Available Now,2 wks,hwb6k30,https://www.apartments.com/campus-court-at-knollwood-kalamazoo-mi/hwb6k30/,,Campus Court at Knollwood,https://images1.apartments.com/i2/0iZTkTRzbuyGIn23KOwYsGUR2eTshsJRBNIbP7rI5P0/110/asset-plus-companies-logo.png,https://images1.apartments.com/i2/1CPKpBcAL8Oph81kRZoIXCNNk9WOLBfJc-I1Ume87p4/104/campus-court-at-knollwood-kalamazoo-mi-building-photo.jpg,1701 Knollwood Ave,Kalamazoo,MI,49006,0,0
kalamazoo-mi,500,$500 - 650,1-2 Bed,Westchester Woods Apartments,"1230 Little Dr, Kalamazoo, MI 49006",866-347-5706,0,Not Available,2 days,fv0hjwv,https://www.apartments.com/westchester-woods-apartments-kalamazoo-mi/fv0hjwv/,,Westchester Woods Apartments,undefined,https://images1.apartments.com/i2/GWw_yxoTg-boxPtaHW73E9hyQWPT7X7LFkfD0ob6j8I/106/westchester-woods-apartments-kalamazoo-mi-interior-photo.jpg,1230 Little Dr,Kalamazoo,MI,49006,0,0
kalamazoo-mi,500,$500 - 755,1-2 Bed,Seville Apartments,"5050 Beckley Rd, Kalamazoo, MI 49009",,1,Available Now,7 hrs,34fgdvd,https://www.apartments.com/seville-apartments-kalamazoo-mi/34fgdvd/,,Seville Apartments,https://images1.apartments.com/i2/7AGO_cykDjJCeiZ1useQ59WmsjqIboqq_6xfTcAKOAc/110/edward-rose-sons-logo.png,https://images1.apartments.com/i2/viOTfZ-EdNybXrW_NrTWoSgVg5SiCF7MKfeBkkRyPHg/104/seville-apartments-kalamazoo-mi-building-photo.jpg,5050 Beckley Rd,Kalamazoo,MI,49009,0,0
