citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
"lafayette-la","595","$595","Condo for Rent","404 Vieux Orleans Cir","Lafayette, LA 70508","","1","Available Now","","fzwr74t","https://www.apartments.com/404-vieux-orleans-cir-lafayette-la/fzwr74t/","","404 Vieux Orleans Cir","undefined","https://images1.apartments.com/i2/RP8SfG89NYhSc0HOPynC91hLEbV9GzK4mUbewlbGp90/104/404-vieux-orleans-cir-lafayette-la-building-photo.jpg","404 Vieux Orleans Cir","Lafayette","LA","70508","30.16856","-92.006",
"lafayette-la","600","$600","Condo for Rent","114 Rue Royale","Lafayette, LA 70507","","1","Available Now","","v6xv01g","https://www.apartments.com/114-rue-royale-lafayette-la/v6xv01g/","","114 Rue Royale","undefined","https://images1.apartments.com/i2/-gAWfBvUSRlxt7HVuyZm0Bwa0RDsWD8uf84v338frL8/104/114-rue-royale-lafayette-la-primary-photo.jpg","114 Rue Royale","Lafayette","LA","70507","30.2714","-92.00194",
"lafayette-la","600","$600","1 Bedroom","404 Guilbeau Rd","Lafayette, LA 70506","337-446-2598","1","Available Now","2 wks","wxn365j","https://www.apartments.com/404-guilbeau-rd-lafayette-la/wxn365j/","","404 Guilbeau Rd","undefined","https://images1.apartments.com/i2/M6ClxAiPmf7EMZoEHSUaEDQSqNM9aKEcSD0TUnrjD2c/104/404-guilbeau-rd-lafayette-la-building-photo.jpg","404 Guilbeau Rd","Lafayette","LA","70506","30.19856","-92.06847",
"lafayette-la","600","$600","1 Bedroom","3603 W Congress St Unit CG 103A","Lafayette, LA 70506","","1","Available Now","1 day","jmbjs07","https://www.apartments.com/3603-w-congress-st-lafayette-la/jmbjs07/","","3603 W Congress St Unit CG 103A","undefined","https://images1.apartments.com/i2/RSwzuhHMPQ13zWW6SpeD_dZLJrfde78W2hdG3Cc0Hcw/104/3603-w-congress-st-lafayette-la-primary-photo.jpg","3603 W Congress St Unit CG 103A","Lafayette","LA","70506","30.20207","-92.06212",
"la-grande-or","545","$545","Condo for Rent","1201 8th St","La Grande, OR 97850","","1","Available Now","10 hrs","l7syfje","https://www.apartments.com/1201-8th-st-la-grande-or/l7syfje/","","1201 8th St","undefined","https://images1.apartments.com/i2/U8OqlZJPMWcpI3p4C5nz4ACzUTOjwbbBi3xZUweHQbs/104/1201-8th-st-la-grande-or-building-photo.jpg","1201 8th St","La Grande","OR","97850","45.32221","-118.09135",
"la-grande-or","635","$635","Condo for Rent","1508 N Ave","La Grande, OR 97850","","1","Available Now","10 hrs","znhkd4w","https://www.apartments.com/1508-n-ave-la-grande-or/znhkd4w/","","1508 N Ave","undefined","https://images1.apartments.com/i2/nhwMRkVW-Mok4obxMV9ndOspMNAqL33HZQ5ej0iOyrk/104/1508-n-ave-la-grande-or-building-photo.jpg","1508 N Ave","La Grande","OR","97850","45.32376","-118.09005",
"la-grande-or","695","$695","Condo for Rent","310 Division Ave","La Grande, OR 97850","","1","Available Now","10 hrs","nns09xp","https://www.apartments.com/310-division-ave-la-grande-or/nns09xp/","","310 Division Ave","undefined","https://images1.apartments.com/i2/fepF1Zz7YXWR1fh6H-uJsJdPe1Sn9zB1ASYqJ2w3nhI/104/310-division-ave-la-grande-or-primary-photo.jpg","310 Division Ave","La Grande","OR","97850","45.34012","-118.10573",
"la-grande-or","695","$695","House for Rent","1910 1st St","La Grande, OR 97850","","1","Available Now","9 hrs","nkbt92m","https://www.apartments.com/1910-1st-st-la-grande-or/nkbt92m/","","1910 1st St","undefined","https://images1.apartments.com/i2/Jh-k579EMSMgaha92XLDLOMUHVxjlzn7O8CJ3kHXw88/104/1910-1st-st-la-grande-or-primary-photo.jpg","1910 1st St","La Grande","OR","97850","45.32883","-118.10065",
"la-grande-or","735","$735","House for Rent","2507 N Fir St","La Grande, OR 97850","","1","Available Now","9 hrs","19jjtw5","https://www.apartments.com/2507-n-fir-st-la-grande-or/19jjtw5/","","2507 N Fir St","undefined","https://images1.apartments.com/i2/ZfS_FYvEg5taF2rRpIxoFjQl7841DeSWOQYodMtLj_8/104/2507-n-fir-st-la-grande-or-primary-photo.jpg","2507 N Fir St","La Grande","OR","97850","45.33512","-118.08966",
"la-grande-or","985","$985","House for Rent","1808 Jefferson Ave","La Grande, OR 97850","","1","Available Now","10 hrs","zh2x0jy","https://www.apartments.com/1808-jefferson-ave-la-grande-or/zh2x0jy/","","1808 Jefferson Ave","undefined","https://images1.apartments.com/i2/hzbp62fVOYxivF_nxxzATEmFR05ChSgPAsuYfFwoi7s/104/1808-jefferson-ave-la-grande-or-primary-photo.jpg","1808 Jefferson Ave","La Grande","OR","97850","45.32366","-118.0848",
"la-grande-or","1,150","$1,150","House for Rent","3008 N Walnut St","La Grande, OR 97850","","1","Available Now","6 hrs","mm4jwzk","https://www.apartments.com/3008-n-walnut-st-la-grande-or/mm4jwzk/","","3008 N Walnut St","undefined","https://images1.apartments.com/i2/JWYohOZUYfxcbCKgj2D4s3BSKZdL8McEAdwMuReGTxE/104/3008-n-walnut-st-la-grande-or-building-photo.jpg","3008 N Walnut St","La Grande","OR","97850","45.34","-118.10493",
"la-grande-or","1,200","$1,200","House for Rent","2402 E L Ave","La Grande, OR 97850","","1","Available Now","7 hrs","lcx54cg","https://www.apartments.com/2402-e-l-ave-la-grande-or/lcx54cg/","","2402 E L Ave","undefined","https://images1.apartments.com/i2/5il2oe9YzygafbfaDl-_X2lFikB89msj0lgXrqIqwJA/104/2402-e-l-ave-la-grande-or-primary-photo.jpg","2402 E L Ave","La Grande","OR","97850","45.32154","-118.0742",
"la-grande-or","1,250","$1,250","House for Rent","505 Adams Ave","La Grande, OR 97850","","1","Available Now","","036byp1","https://www.apartments.com/505-adams-ave-la-grande-or/036byp1/","","505 Adams Ave","undefined","https://images1.apartments.com/i2/KiS0WdGSOquLzShrQjzkzWNjHkzIn7Tr8olKPgpn9o4/104/505-adams-ave-la-grande-or-building-photo.jpg","505 Adams Ave","La Grande","OR","97850","45.33","-118.1022",
"la-grande-or","","","","1410 4th St","La Grande, OR 97850","","0","No Availability","2 wks","xzjtvvp","https://www.apartments.com/1410-4th-st-la-grande-or/xzjtvvp/","","1410 4th St","undefined","https://images1.apartments.com/i2/O7EyXSa2m1UKVGQ80XRjAyTldaUAYj6KgwnA8A1-Jok/104/1410-4th-st-la-grande-or-primary-photo.jpg","1410 4th St","La Grande","OR","97850","45.32452","-118.09691",
"la-grande-or","","","","Cimmaron Apartments","1904 H Ave, La Grande, OR 97850","","0","No Availability","2 wks","05jqqm1","https://www.apartments.com/cimmaron-apartments-la-grande-or/05jqqm1/","","Cimmaron Apartments","undefined","https://images1.apartments.com/i2/PWhmFSz1-gDgb3ySWbCeVNTRj_DdyVFA7aNRRnG-Zs0/104/cimmaron-apartments-la-grande-or-building-photo.jpg","1904 H Ave","La Grande","OR","97850","45.31797","-118.08411",
"la-grande-or","","","","Sommer Helm","101-109 Depot St, La Grande, OR 97850","","0","No Availability","2 wks","8g39qr3","https://www.apartments.com/sommer-helm-la-grande-or/8g39qr3/","","Sommer Helm","undefined","https://images1.apartments.com/i2/GBMCKd41a_RTut0K1mmSFUcoYhRB_OGAstf8d0c9dSk/104/sommer-helm-la-grande-or-primary-photo.jpg","101-109 Depot St","La Grande","OR","97850","45.32834","-118.09517",
"la-grande-or","","","","The Green Tree Apartments","2310 E Q Ave, La Grande, OR 97850","","0","No Availability","2 wks","5tnknzm","https://www.apartments.com/the-green-tree-apartments-la-grande-or/5tnknzm/","","The Green Tree Apartments","https://images1.apartments.com/i2/O2x5r2_wjC_oWd3J9cogU4WZJ78rdbCSa5p-ANHJPjE/110/gsl-properties-inc-logo.png","https://images1.apartments.com/i2/lICPF26t6Y-UwKZyK6VmqTVen5zTJEpZOU8AEicRTVw/104/the-green-tree-apartments-la-grande-or-building-photo.jpg","2310 E Q Ave","La Grande","OR","97850","45.32791","-118.07556",
"la-grande-or","","","","Grande Woods Apartments","2005 Gekeler Ln, La Grande, OR 97850","","0","No Availability","2 wks","s4xkj44","https://www.apartments.com/grande-woods-apartments-la-grande-or/s4xkj44/","","Grande Woods Apartments","https://images1.apartments.com/i2/H1qYhRYbqbbTONEiDxOWGO4TG1-WKjWJtu1qozg--Dw/110/northwest-real-estate-capital-corporation-logo.png","","2005 Gekeler Ln","La Grande","OR","97850","45.31344","-118.08279",
"la-grande-or","","","","Foley","1011 Adams Ave, La Grande, OR 97850","","0","No Availability","2 wks","d9e218j","https://www.apartments.com/foley-la-grande-or/d9e218j/","","Foley","undefined","","1011 Adams Ave","La Grande","OR","97850","45.32969","-118.09551",
"la-grande-or","","","","Thunderbird Apartments","307 20th St, La Grande, OR 97850","","0","No Availability","2 wks","nkh29mp","https://www.apartments.com/thunderbird-apartments-la-grande-or/nkh29mp/","","Thunderbird Apartments","undefined","https://images1.apartments.com/i2/3fpgE1h2lfbKigkH7ete6y6PP8KZjSbUP9wN5rz7ezE/104/thunderbird-apartments-la-grande-or-building-photo.jpg","307 20th St","La Grande","OR","97850","45.31414","-118.07569",
"la-grande-or","","","","Pinehurst Apartments","1502 21st St, La Grande, OR 97850","","0","No Availability","2 wks","dw8178k","https://www.apartments.com/pinehurst-apartments-la-grande-or/dw8178k/","","Pinehurst Apartments","undefined","https://images1.apartments.com/i2/1i3e8FauePkRBuA4dbsROMOKJJVnPx-RmPaGZaUOKxU/104/pinehurst-apartments-la-grande-or-building-photo.jpg","1502 21st St","La Grande","OR","97850","45.32648","-118.07458",
"la-grande-or","","","","La Grande Retirement Apartments","1612 7th St, La Grande, OR 97850","","0","No Availability","2 wks","275gm4c","https://www.apartments.com/la-grande-retirement-apartments-la-grande-or/275gm4c/","","La Grande Retirement Apartments","undefined","https://images1.apartments.com/i2/DLFB6_opPG68kVY9OW64Un3lMIlQRgRXgKVQQwWz5k4/104/la-grande-retirement-apartments-la-grande-or-building-photo.jpg","1612 7th St","La Grande","OR","97850","45.32613","-118.09344",
"la-grande-or","","","","The Annex","105 Fir St, La Grande, OR 97850","","0","No Availability","2 wks","j606eq5","https://www.apartments.com/the-annex-la-grande-or/j606eq5/","","The Annex","undefined","https://images1.apartments.com/i2/Zleq1pktRfjXVBEsyB65FppDOmQ5qSqFN2x8sktdo7k/104/the-annex-la-grande-or-primary-photo.jpg","105 Fir St","La Grande","OR","97850","45.32677","-118.0928",
"la-grande-or","","","","Cove Avenue Apartments","1906 Cove Ave, La Grande, OR 97850","","0","No Availability","2 wks","wxfj6wk","https://www.apartments.com/cove-avenue-apartments-la-grande-or/wxfj6wk/","","Cove Avenue Apartments","undefined","https://images1.apartments.com/i2/pXPSyMu5nhp-DzVI0O_fZG8roBfTZDB83mZd3S3TIys/104/cove-avenue-apartments-la-grande-or-building-photo.jpg","1906 Cove Ave","La Grande","OR","97850","45.32567","-118.08159",
"la-grande-or","","","","Clover Glen Apartments","2212 Cove Ave, La Grande, OR 97850","","0","No Availability","2 wks","lg44wfe","https://www.apartments.com/clover-glen-apartments-la-grande-or/lg44wfe/","","Clover Glen Apartments","undefined","https://images1.apartments.com/i2/3HSGUz7JjXZbSsKsmd3VBnd-ox2bnXTRqoo8GNfhUWQ/104/clover-glen-apartments-la-grande-or-building-photo.jpg","2212 Cove Ave","La Grande","OR","97850","45.3257","-118.07644",
"lake-charles-la","515","$515 - 715","1-3 Bedroom","Valley View","4401 5th Ave, Lake Charles, LA 70607","844-693-9369","1","Available Now","1 wk","wfndy9j","https://www.apartments.com/valley-view-lake-charles-la/wfndy9j/","https://images1.apartments.com/i2/tlqWNkl_qS_qW0sP28WoCu761Kn1bHz5kZgQBMOD6Ms/106/valley-view-lake-charles-la-building-photo.jpg","Valley View","https://images1.apartments.com/i2/XUAVptHn85hJVNBOJuhh-lWsI2tT_yWLwVt8yXrBl2g/110/legacy-properties-management-company-llc-logo.png","https://images1.apartments.com/i2/tlqWNkl_qS_qW0sP28WoCu761Kn1bHz5kZgQBMOD6Ms/106/valley-view-lake-charles-la-building-photo.jpg","4401 5th Ave","Lake Charles","LA","70607","30.17944","-93.18724",
"lake-charles-la","535","$535","1 Bedroom","5100 Weaver Rd","Lake Charles, LA 70605","","1","Available Now","1 day","bggzjg8","https://www.apartments.com/5100-weaver-rd-lake-charles-la/bggzjg8/","https://images1.apartments.com/i2/slIVgl-AfbA1zfR8OgTHUaAz7bPiIILRGxODaDTmKfU/104/5100-weaver-rd-lake-charles-la-building-photo.jpg","5100 Weaver Rd","undefined","https://images1.apartments.com/i2/slIVgl-AfbA1zfR8OgTHUaAz7bPiIILRGxODaDTmKfU/104/5100-weaver-rd-lake-charles-la-building-photo.jpg","5100 Weaver Rd","Lake Charles","LA","70605","30.16467","-93.25895",
"lake-charles-la","550","$550 - 760","1-3 Bedroom","Fairview Crossing (AFFORDABLE HOUSING)","4249 Fifth Ave, Lake Charles, LA 70607","844-208-7976","1","Available Now","","tw1f5rb","https://www.apartments.com/fairview-crossing-affordable-housing-lake-charles-la/tw1f5rb/","https://images1.apartments.com/i2/tAIE0PhhTFABLe9Ui1juvm1ysQMyQyDw8Y4VjsubcXc/106/fairview-crossing-affordable-housing-lake-charles-la-4249-5th-avenue.jpg","Fairview Crossing (AFFORDABLE HOUSING)","https://images1.apartments.com/i2/dOcI62Do-5zuczoY983iKdBAh5VqNZp_YgfRHySDeas/110/elmington-capital-group-logo.png","https://images1.apartments.com/i2/tAIE0PhhTFABLe9Ui1juvm1ysQMyQyDw8Y4VjsubcXc/106/fairview-crossing-affordable-housing-lake-charles-la-4249-5th-avenue.jpg","4249 Fifth Ave","Lake Charles","LA","70607","30.18075","-93.18799",
"lake-charles-la","550","$550","1 Bedroom","5140 Weaver Rd","Lake Charles, LA 70605","","1","Available Now","1 day","wp990sh","https://www.apartments.com/5140-weaver-rd-lake-charles-la/wp990sh/","https://images1.apartments.com/i2/P3HI8YiqEOJxrYuznOYWIkPu7K90puZXl04UTyU2uZY/104/5140-weaver-rd-lake-charles-la-building-photo.jpg","5140 Weaver Rd","undefined","https://images1.apartments.com/i2/P3HI8YiqEOJxrYuznOYWIkPu7K90puZXl04UTyU2uZY/104/5140-weaver-rd-lake-charles-la-building-photo.jpg","5140 Weaver Rd","Lake Charles","LA","70605","30.1641","-93.25776",
"lake-charles-la","605","$605 - 795","1-2 Bedroom","Willow Bend Apartments","1515 W McNeese St, Lake Charles, LA 70605","","1","Available Now","2 wks","crbhqpd","https://www.apartments.com/willow-bend-apartments-lake-charles-la/crbhqpd/","","Willow Bend Apartments","https://images1.apartments.com/i2/0dqSO3nHqvTA4cHB4Zyx0f5I__hvCx7B6uBqBqWUr1E/110/mmi-logo.png","https://images1.apartments.com/i2/yc3GvSXxisqCHn4JJoEmoIg3MODYBoDWgTuCES_aRyc/104/willow-bend-apartments-lake-charles-la-primary-photo.jpg","1515 W McNeese St","Lake Charles","LA","70605","30.17533","-93.24568",
"lake-charles-la","650","$650 - 950","1-3 Bedroom","Village Green","2700 Ernest St, Lake Charles, LA 70601","866-443-3724","1","Available Now","2 wks","vhe7sse","https://www.apartments.com/village-green-lake-charles-la/vhe7sse/","","Village Green","https://images1.apartments.com/i2/3o-l09SQPtJlfBd1o2Tz2r1D4NrJszeixZMCIN9_uQo/110/partners-management-group-logo.png","https://images1.apartments.com/i2/Gidb62BX9i4D1Y9OGdwFxlIk4GSKbcel2rkzyXm0Jtc/106/village-green-lake-charles-la-building-photo.jpg","2700 Ernest St","Lake Charles","LA","70601","30.20364","-93.2235",
"lake-charles-la","722","$722 - 997","1-3 Bedroom","The Wilshire Apartments","4245 5th Ave, Lake Charles, LA 70607","","1","Available Now","2 wks","qeevczy","https://www.apartments.com/the-wilshire-apartments-lake-charles-la/qeevczy/","","The Wilshire Apartments","https://images1.apartments.com/i2/3Lrja3DXYJFAVPFXEV9fCaj9C9z3TT5FyvypAJ9reiU/110/the-fortis-company-logo.png","https://images1.apartments.com/i2/LbC18ZCE-zjD9VXqhsXhZJFT0oMbl_hZt3eR39vnzZk/104/the-wilshire-apartments-lake-charles-la-primary-photo.jpg","4245 5th Ave","Lake Charles","LA","70607","30.18314","-93.18807",
"lake-charles-la","750","$750","1 Bedroom","127 East St","Lake Charles, LA 70601","","1","Available Now","2 wks","5bqcy0q","https://www.apartments.com/127-east-st-lake-charles-la/5bqcy0q/","","127 East St","undefined","https://images1.apartments.com/i2/QkAYCoxS4t-0JMllSX2cWKFYD2myblkK5qLlCBiviSs/104/127-east-st-lake-charles-la-building-photo.jpg","127 East St","Lake Charles","LA","70601","30.21689","-93.22102",
"lake-charles-la","845","$845 - 945","1-2 Bedroom","Pecan Acres Apartments","5020 Pecan Acres St, Lake Charles, LA 70605","337-513-0869","1","Available Now","1 wk","k914eb9","https://www.apartments.com/pecan-acres-apartments-lake-charles-la/k914eb9/","","Pecan Acres Apartments","undefined","https://images1.apartments.com/i2/yMSx7QX98EVKABfY4vdK4yE7gvzIeMcxarhd_DxVe5g/106/pecan-acres-apartments-lake-charles-la-primary-photo.jpg","5020 Pecan Acres St","Lake Charles","LA","70605","30.16568","-93.24326",
"lake-charles-la","900","$900","Condo for Rent","121 W Lagrange St","Lake Charles, LA 70605","","1","Available Now","","nbjesqn","https://www.apartments.com/121-w-lagrange-st-lake-charles-la/nbjesqn/","","121 W Lagrange St","undefined","https://images1.apartments.com/si2/9EPtjjfbjVg48oc_TL58mMDPaY-Ph6HujW-fFDvTq90TxJVu9BPEQjRU1CT9W4lx/117/image.jpg","121 W Lagrange St","Lake Charles","LA","70605","30.19412","-93.22057",
"lake-charles-la","975","$975","1 Bedroom","222 Park Ave Unit A","Lake Charles, LA 70601","","1","Available Now","","b4l9378","https://www.apartments.com/222-park-ave-lake-charles-la/b4l9378/","","222 Park Ave Unit A","undefined","https://images1.apartments.com/i2/1UP3DNrRIpige_z9HU9l8walRTXQPN3G5qMRvV_RoEw/104/222-park-ave-lake-charles-la-building-photo.jpg","222 Park Ave Unit A","Lake Charles","LA","70601","30.22203","-93.22108",
"lake-charles-la","975","$975","1 Bedroom","224 Park Ave Unit E","Lake Charles, LA 70601","","1","Available Now","","xf7684p","https://www.apartments.com/224-park-ave-lake-charles-la/xf7684p/","","224 Park Ave Unit E","undefined","https://images1.apartments.com/i2/t2TF0Aefb8sWDwTPcS7PSnFNWwRTxw06g6p8EzqfwwE/104/224-park-ave-lake-charles-la-building-photo.jpg","224 Park Ave Unit E","Lake Charles","LA","70601","30.22153","-93.22081",
"lake-charles-la","1,000","$1,000 - 1,040","1-3 Bedroom","The Phoenix Apartments","3619 Texas St, Lake Charles, LA 70607","844-743-1266","0","Not Available","2 wks","4eb8pdh","https://www.apartments.com/the-phoenix-apartments-lake-charles-la/4eb8pdh/","","The Phoenix Apartments","https://images1.apartments.com/i2/aiZSaV_YcdfDLH0lwBsa4DGDsuYGRZtjmn5rcxEqBjg/110/juniper-investment-group-logo.png","https://images1.apartments.com/i2/5dWG-Rg2CimdmP7awKRo8R-qhN2tV_b3kCi2LGiGuWY/106/the-phoenix-apartments-lake-charles-la-building-photo.jpg","3619 Texas St","Lake Charles","LA","70607","30.19222","-93.19596",
"lake-charles-la","1,025","$1,025 - 1,637","1-3 Bedroom","Evergreen At River Oaks","4650 Nelson Rd, Lake Charles, LA 70605","337-656-0792","1","Available Now","1 minute ago","c03qf7g","https://www.apartments.com/evergreen-at-river-oaks-lake-charles-la/c03qf7g/","","Evergreen At River Oaks","https://images1.apartments.com/i2/4XOru4MjV2a4lMFKzcoxKeUKrISs4zPO1SrHNZ787HM/110/pegasus-residential-llc-logo.png","https://images1.apartments.com/i2/7qaShfbKgVip4HD9hVbeht2g5yiPRCc4pXqvUqMyDHg/106/evergreen-at-river-oaks-lake-charles-la-building-photo.jpg","4650 Nelson Rd","Lake Charles","LA","70605","30.17368","-93.25098",
"lake-charles-la","1,078","$1,078 - 1,633","1-3 Bedroom","Country Club Pointe Apartment Homes","2845 Country Club Rd, Lake Charles, LA 70605","337-513-0346","1","Available Now","1 minute ago","f840wkt","https://www.apartments.com/country-club-pointe-apartment-homes-lake-charles-la/f840wkt/","","Country Club Pointe Apartment Homes","undefined","https://images1.apartments.com/i2/qc7x8hpf8Kg83Tz2hq4v8LWkr1auIbdpxSyHnhpwdME/106/country-club-pointe-apartment-homes-lake-charles-la-building-photo.jpg","2845 Country Club Rd","Lake Charles","LA","70605","30.16712","-93.26764",
"lake-charles-la","1,092","$1,092 - 1,627","1-3 Bedroom","Nelson Pointe Apartment Homes","5200 Nelson Rd, Lake Charles, LA 70605","337-513-0894","1","Available Now","1 minute ago","6bmhger","https://www.apartments.com/nelson-pointe-apartment-homes-lake-charles-la/6bmhger/","","Nelson Pointe Apartment Homes","https://images1.apartments.com/i2/2aKrySYeKMdgYybcCR7BNwSRucUdoaptLBfuYJLt8dg/110/vintage-realty-company-logo.png","https://images1.apartments.com/i2/4DAbjyuMOY9KExlmpFt8mzqptqWEU_9KI0Qufdgpkj8/106/nelson-pointe-apartment-homes-lake-charles-la-building-photo.jpg","5200 Nelson Rd","Lake Charles","LA","70605","30.16304","-93.25052",
"lake-charles-la","1,092","$1,092 - 2,014","1-3 Bedroom","The Charlestonian at Lake Charles","1531 Country Club Rd, Lake Charles, LA 70605","877-524-9047","1","Available Now","1 minute ago","pskdw3v","https://www.apartments.com/the-charlestonian-at-lake-charles-lake-charles-la/pskdw3v/","","The Charlestonian at Lake Charles","https://images1.apartments.com/i2/aD3Wg0FI7SRuRcfXMu_n5TJ-uRXOfNXMiastjhWdjzw/110/cortland-partners-logo.png","https://images1.apartments.com/i2/iLL5nAlDcVZBahO4ljQBh9SDa7XzfM0Ixr2LS4RvS4k/106/the-charlestonian-at-lake-charles-lake-charles-la-building-photo.jpg","1531 Country Club Rd","Lake Charles","LA","70605","30.16637","-93.24358",
